nodename,batch,solution,version,git,task,data,timestamp,action,stderr,ret
mr-dl11,1614590447,dplyr,1.0.4,,join,J1_1e7_NA_0_0,1614645090.52787,skip,0,0
mr-dl11,1614590447,dplyr,1.0.4,,join,J1_1e7_NA_5_0,1614645090.54956,skip,0,0
mr-dl11,1614590447,dplyr,1.0.4,,join,J1_1e7_NA_0_1,1614645090.5708,skip,0,0
mr-dl11,1614590447,dplyr,1.0.4,,join,J1_1e8_NA_0_0,1614645090.59219,skip,0,0
mr-dl11,1614590447,dplyr,1.0.4,,join,J1_1e8_NA_5_0,1614645090.61328,skip,0,0
mr-dl11,1614590447,dplyr,1.0.4,,join,J1_1e8_NA_0_1,1614645090.63493,skip,0,0
mr-dl11,1614590447,dplyr,1.0.4,,join,J1_1e9_NA_0_0,1614645090.65538,skip,6,1
mr-dl11,1614590447,dplyr,1.0.4,,join,J1_1e9_NA_5_0,1614645090.6767,skip,1,137
mr-dl11,1614590447,dplyr,1.0.4,,join,J1_1e9_NA_0_1,1614645090.70307,skip,6,1
mr-dl11,1614590447,dplyr,1.0.4,,groupby2014,G0_1e7_1e2_0_0,1614645090.72668,skip,2,0
mr-dl11,1614590447,dplyr,1.0.4,,groupby2014,G0_1e8_1e2_0_0,1614645090.7476,skip,2,0
mr-dl11,1614590447,dplyr,1.0.4,,groupby2014,G0_1e9_1e2_0_0,1614645090.81714,skip,21,1
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e7_1e2_0_0,1614645090.84347,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e7_1e1_0_0,1614645090.91502,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e7_2e0_0_0,1614645090.9347,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e7_1e2_0_1,1614645090.9546,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e7_1e2_5_0,1614645090.97449,skip,1,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e8_1e2_0_0,1614645091.01993,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e8_1e1_0_0,1614645091.04049,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e8_2e0_0_0,1614645091.06045,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e8_1e2_0_1,1614645091.08114,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e8_1e2_5_0,1614645091.1021,skip,1,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e9_1e2_0_0,1614645091.12143,skip,1,137
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e9_1e1_0_0,1614645091.16165,skip,1,137
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e9_2e0_0_0,1614645091.18265,skip,1,137
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e9_1e2_0_1,1614645091.21484,skip,1,137
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby,G1_1e9_1e2_5_0,1614645091.24362,skip,1,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,join,J1_1e7_NA_0_0,1614645091.26625,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,join,J1_1e7_NA_5_0,1614645091.28494,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,join,J1_1e7_NA_0_1,1614645091.30581,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,join,J1_1e8_NA_0_0,1614645091.32584,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,join,J1_1e8_NA_5_0,1614645091.34609,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,join,J1_1e8_NA_0_1,1614645091.36655,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,join,J1_1e9_NA_0_0,1614645091.38739,skip,1,137
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,join,J1_1e9_NA_5_0,1614645091.4065,skip,1,137
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,join,J1_1e9_NA_0_1,1614645091.42643,skip,1,137
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby2014,G0_1e7_1e2_0_0,1614645091.44928,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby2014,G0_1e8_1e2_0_0,1614645091.4692,skip,0,0
mr-dl11,1614590447,pandas,1.1.5,b5958ee1999e9aead1938c0bba2b674378807b3d,groupby2014,G0_1e9_1e2_0_0,1614645091.48945,skip,1,137
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e7_1e2_0_0,1614645091.52768,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e7_1e1_0_0,1614645091.56637,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e7_2e0_0_0,1614645091.59439,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e7_1e2_0_1,1614645091.61743,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e7_1e2_5_0,1614645091.63799,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e8_1e2_0_0,1614645091.65854,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e8_1e1_0_0,1614645091.67866,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e8_2e0_0_0,1614645091.71127,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e8_1e2_0_1,1614645091.75775,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e8_1e2_5_0,1614645091.81149,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e9_1e2_0_0,1614645091.83274,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e9_1e1_0_0,1614645091.86528,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e9_2e0_0_0,1614645091.88606,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e9_1e2_0_1,1614645091.92176,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,groupby,G1_1e9_1e2_5_0,1614645091.942,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,join,J1_1e7_NA_0_0,1614645091.97692,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,join,J1_1e7_NA_5_0,1614645092.00265,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,join,J1_1e7_NA_0_1,1614645092.04454,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,join,J1_1e8_NA_0_0,1614645092.06031,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,join,J1_1e8_NA_5_0,1614645092.08142,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,join,J1_1e8_NA_0_1,1614645092.10287,skip,4,0
mr-dl11,1614590447,spark,3.0.2,,join,J1_1e9_NA_0_0,1614645092.12785,skip,141,0
mr-dl11,1614590447,spark,3.0.2,,join,J1_1e9_NA_5_0,1614645092.15203,skip,139,0
mr-dl11,1614590447,spark,3.0.2,,join,J1_1e9_NA_0_1,1614645092.17186,skip,198,0
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e7_1e2_0_0,1614645092.21769,skip,45,1
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e7_1e1_0_0,1614645092.28459,skip,22,1
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e7_2e0_0_0,1614645092.3051,skip,22,1
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e7_1e2_0_1,1614645092.32614,skip,45,1
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e7_1e2_5_0,1614645092.36254,skip,1,0
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e8_1e2_0_0,1614645092.38389,skip,45,1
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e8_1e1_0_0,1614645092.41016,skip,22,1
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e8_2e0_0_0,1614645092.432,skip,23,1
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e8_1e2_0_1,1614645092.4533,skip,45,1
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e8_1e2_5_0,1614645092.48268,skip,1,0
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e9_1e2_0_0,1614645092.50334,skip,2588,1
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e9_1e1_0_0,1614645092.54155,skip,807,1
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e9_2e0_0_0,1614645092.57791,skip,5358,1
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e9_1e2_0_1,1614645092.62177,skip,2214,1
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,groupby,G1_1e9_1e2_5_0,1614645092.64746,skip,1,0
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,join,J1_1e7_NA_0_0,1614645092.67171,skip,0,0
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,join,J1_1e7_NA_5_0,1614645092.69251,skip,1,0
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,join,J1_1e7_NA_0_1,1614645092.71366,skip,1,0
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,join,J1_1e8_NA_0_0,1614645092.73433,skip,1,137
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,join,J1_1e8_NA_5_0,1614645092.75553,skip,1,0
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,join,J1_1e8_NA_0_1,1614645092.77656,skip,1,0
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,join,J1_1e9_NA_0_0,1614645092.79737,skip,1,137
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,join,J1_1e9_NA_5_0,1614645092.82332,skip,1,0
mr-dl11,1614590447,dask,2021.02.0,fae2b87802e29468e1e5853223d0022576482db6,join,J1_1e9_NA_0_1,1614645092.8446,skip,1,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e7_1e2_0_0,1614645092.87126,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e7_1e1_0_0,1614645092.89546,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e7_2e0_0_0,1614645092.91742,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e7_1e2_0_1,1614645092.9379,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e7_1e2_5_0,1614645092.95497,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e8_1e2_0_0,1614645092.97554,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e8_1e1_0_0,1614645092.99583,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e8_2e0_0_0,1614645093.01504,skip,48,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e8_1e2_0_1,1614645093.04534,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e8_1e2_5_0,1614645093.06633,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e9_1e2_0_0,1614645093.08598,skip,11,1
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e9_1e1_0_0,1614645093.10611,skip,13,1
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e9_2e0_0_0,1614645093.12686,skip,13,1
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e9_1e2_0_1,1614645093.15275,skip,11,1
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,groupby,G1_1e9_1e2_5_0,1614645093.17952,skip,19,1
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,join,J1_1e7_NA_0_0,1614645093.20413,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,join,J1_1e7_NA_5_0,1614645093.22499,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,join,J1_1e7_NA_0_1,1614645093.24598,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,join,J1_1e8_NA_0_0,1614645093.26666,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,join,J1_1e8_NA_5_0,1614645093.287,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,join,J1_1e8_NA_0_1,1614645093.30753,skip,0,0
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,join,J1_1e9_NA_0_0,1614645093.32796,skip,20,1
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,join,J1_1e9_NA_5_0,1614645093.34766,skip,19,1
mr-dl11,1614590447,juliadf,0.22.5,b0db5579803eabb33f1274ca7ca2f472fdfb7f2a,join,J1_1e9_NA_0_1,1614645093.37407,skip,17,1
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e7_1e2_0_0,1614645093.40027,skip,0,0
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e7_1e1_0_0,1614645093.51029,skip,0,0
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e7_2e0_0_0,1614645093.53112,skip,0,0
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e7_1e2_0_1,1614645093.547,skip,0,0
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e7_1e2_5_0,1614645093.56844,skip,0,0
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e8_1e2_0_0,1614645093.58432,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e8_1e1_0_0,1614645093.60352,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e8_2e0_0_0,1614645093.61884,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e8_1e2_0_1,1614645093.63771,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e8_1e2_5_0,1614645093.65807,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e9_1e2_0_0,1614645093.67818,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e9_1e1_0_0,1614645093.69844,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e9_2e0_0_0,1614645093.71846,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e9_1e2_0_1,1614645093.73878,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,groupby,G1_1e9_1e2_5_0,1614645093.75913,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,join,J1_1e7_NA_0_0,1614645093.78411,skip,0,0
mr-dl11,1614590447,cudf,0.16.0,,join,J1_1e7_NA_5_0,1614645093.80443,skip,0,0
mr-dl11,1614590447,cudf,0.16.0,,join,J1_1e7_NA_0_1,1614645093.82533,skip,0,0
mr-dl11,1614590447,cudf,0.16.0,,join,J1_1e8_NA_0_0,1614645093.84644,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,join,J1_1e8_NA_5_0,1614645093.86685,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,join,J1_1e8_NA_0_1,1614645093.89368,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,join,J1_1e9_NA_0_0,1614645093.91496,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,join,J1_1e9_NA_5_0,1614645093.93597,skip,9,1
mr-dl11,1614590447,cudf,0.16.0,,join,J1_1e9_NA_0_1,1614645093.95662,skip,9,1
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e7_1e2_0_0,1614645093.9822,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e7_1e1_0_0,1614645094.07747,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e7_2e0_0_0,1614645094.10849,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e7_1e2_0_1,1614645094.12981,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e7_1e2_5_0,1614645094.15201,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e8_1e2_0_0,1614645094.17302,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e8_1e1_0_0,1614645094.19477,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e8_2e0_0_0,1614645094.21662,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e8_1e2_0_1,1614645094.23721,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e8_1e2_5_0,1614645094.25897,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e9_1e2_0_0,1614645094.27797,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e9_1e1_0_0,1614645094.30994,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e9_2e0_0_0,1614645094.33147,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e9_1e2_0_1,1614645094.35332,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,groupby,G1_1e9_1e2_5_0,1614645094.37441,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,join,J1_1e7_NA_0_0,1614645094.39874,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,join,J1_1e7_NA_5_0,1614645094.41987,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,join,J1_1e7_NA_0_1,1614645094.43991,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,join,J1_1e8_NA_0_0,1614645094.46134,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,join,J1_1e8_NA_5_0,1614645094.48215,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,join,J1_1e8_NA_0_1,1614645094.50237,skip,0,0
mr-dl11,1614590447,clickhouse,20.9.3.45,,join,J1_1e9_NA_0_0,1614645094.52478,skip,4,1
mr-dl11,1614590447,clickhouse,20.9.3.45,,join,J1_1e9_NA_5_0,1614645094.56378,skip,4,1
mr-dl11,1614590447,clickhouse,20.9.3.45,,join,J1_1e9_NA_0_1,1614645094.5849,skip,4,1
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e7_1e2_0_0,1614645104.8921,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e7_1e2_0_0,1614645137.4442,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e7_1e1_0_0,1614645152.45952,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e7_1e1_0_0,1614645189.82473,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e7_2e0_0_0,1614645204.84026,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e7_2e0_0_0,1614645265.9902,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e7_1e2_0_1,1614645281.00557,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e7_1e2_0_1,1614645307.70203,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e7_1e2_5_0,1614645322.71741,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e7_1e2_5_0,1614645352.72571,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e8_1e2_0_0,1614645367.74111,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e8_1e2_0_0,1614645706.5499,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e8_1e1_0_0,1614645721.56525,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e8_1e1_0_0,1614646145.51665,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e8_2e0_0_0,1614646160.53199,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e8_2e0_0_0,1614646848.41574,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e8_1e2_0_1,1614646863.43111,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e8_1e2_0_1,1614647191.19039,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e8_1e2_5_0,1614647206.20575,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e8_1e2_5_0,1614647574.22152,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e9_1e2_0_0,1614647589.23682,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e9_1e2_0_0,1614650625.52539,finish,1,137
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e9_1e1_0_0,1614650640.54014,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e9_1e1_0_0,1614653076.50981,finish,1,137
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e9_2e0_0_0,1614653091.52488,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e9_2e0_0_0,1614656008.80588,finish,1,137
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e9_1e2_0_1,1614656023.8208,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e9_1e2_0_1,1614658987.06263,finish,1,137
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e9_1e2_5_0,1614659002.07759,start,,
mr-dl11,1614590447,polars,0.6.6,,groupby,G1_1e9_1e2_5_0,1614662432.99497,finish,1,137
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e7_NA_0_0,1614662448.0098,start,,
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e7_NA_0_0,1614662518.31499,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e7_NA_5_0,1614662533.3304,start,,
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e7_NA_5_0,1614662590.81055,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e7_NA_0_1,1614662605.82591,start,,
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e7_NA_0_1,1614662664.07402,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e8_NA_0_0,1614662679.08942,start,,
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e8_NA_0_0,1614663352.02796,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e8_NA_5_0,1614663367.04332,start,,
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e8_NA_5_0,1614664048.56297,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e8_NA_0_1,1614664063.57837,start,,
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e8_NA_0_1,1614664725.83638,finish,0,0
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e9_NA_0_0,1614664740.85173,start,,
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e9_NA_0_0,1614666617.01744,finish,2,134
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e9_NA_5_0,1614666632.03258,start,,
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e9_NA_5_0,1614668534.78016,finish,2,134
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e9_NA_0_1,1614668549.79539,start,,
mr-dl11,1614590447,polars,0.6.6,,join,J1_1e9_NA_0_1,1614670175.43238,finish,2,134
mr-dl11,1614590447,arrow,3.0.0,,groupby,G1_1e7_1e2_0_0,1614670175.53758,skip,0,0
mr-dl11,1614590447,arrow,3.0.0,,groupby,G1_1e7_1e1_0_0,1614670175.59983,skip,0,0
mr-dl11,1614590447,arrow,3.0.0,,groupby,G1_1e7_2e0_0_0,1614670175.63816,skip,0,0
mr-dl11,1614590447,arrow,3.0.0,,groupby,G1_1e7_1e2_0_1,1614670175.66955,skip,0,0
mr-dl11,1614590447,arrow,3.0.0,,groupby,G1_1e7_1e2_5_0,1614670175.69356,skip,0,0
mr-dl11,1614590447,arrow,3.0.0,,groupby,G1_1e8_1e2_0_0,1614670175.71359,skip,0,0
mr-dl11,1614590447,arrow,3.0.0,,groupby,G1_1e8_1e1_0_0,1614670175.73495,skip,0,0
mr-dl11,1614590447,arrow,3.0.0,,groupby,G1_1e8_2e0_0_0,1614670175.76218,skip,4,0
mr-dl11,1614590447,arrow,3.0.0,,groupby,G1_1e8_1e2_0_1,1614670175.79997,skip,0,0
